2026/04/01 19:50:34.894725 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=19 file=dba_distributed_backdoor_attacks_against_federated_learning.pdf | Alloc=2.55MiB Sys=29.64MiB HeapInuse=4.03MiB HeapObjs=17995 Mallocs=59178062 NumGC=2659 | activePDF=2
2026/04/01 19:50:34.898842 pdf_memhook.go:67: [pdf-mem] page file=MobFuzz.pdf page=14 plainLen=6500 | Alloc=1.07MiB HeapInuse=2.58MiB | activePDF=2
2026/04/01 19:50:34.907753 pdf_memhook.go:67: [pdf-mem] page file=MobFuzz.pdf page=15 plainLen=4199 | Alloc=2.95MiB HeapInuse=4.03MiB | activePDF=2
2026/04/01 19:50:34.913109 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=1 plainLen=3327 | Alloc=1.29MiB HeapInuse=3.32MiB | activePDF=2
2026/04/01 19:50:34.913109 pdf_memhook.go:67: [pdf-mem] page file=MobFuzz.pdf page=16 plainLen=2142 | Alloc=2.52MiB HeapInuse=3.73MiB | activePDF=2
2026/04/01 19:50:34.922951 pdf_memhook.go:67: [pdf-mem] page file=MobFuzz.pdf page=17 plainLen=2294 | Alloc=1.96MiB HeapInuse=3.16MiB | activePDF=2
2026/04/01 19:50:34.931314 pdf_memhook.go:67: [pdf-mem] page file=DARWIN_ndss2023_s159_paper.pdf page=13 plainLen=4929 | Alloc=2.40MiB HeapInuse=3.66MiB | activePDF=2
2026/04/01 19:50:34.932873 pdf_memhook.go:67: [pdf-mem] page file=MobFuzz.pdf page=18 plainLen=2071 | Alloc=1.45MiB HeapInuse=2.83MiB | activePDF=2
2026/04/01 19:50:34.933502 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=MobFuzz.pdf | Alloc=1.46MiB Sys=54.39MiB HeapInuse=2.84MiB HeapObjs=5771 Mallocs=38722597 NumGC=2208 | activePDF=1
2026/04/01 19:50:34.933502 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=Profile-Driven.pdf | Alloc=1.46MiB Sys=54.39MiB HeapInuse=2.85MiB HeapObjs=5782 Mallocs=38722611 NumGC=2208 | activePDF=2
2026/04/01 19:50:34.934017 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=Profile-Driven.pdf | Alloc=1.79MiB Sys=54.39MiB HeapInuse=3.16MiB HeapObjs=6811 Mallocs=38724217 NumGC=2208 | activePDF=2
2026/04/01 19:50:34.934533 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=FuXiao.pdf | Alloc=1.99MiB Sys=54.39MiB HeapInuse=3.38MiB HeapObjs=7321 Mallocs=38724940 NumGC=2208 | activePDF=2
2026/04/01 19:50:34.935043 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=FuXiao.pdf | Alloc=2.06MiB Sys=54.39MiB HeapInuse=3.43MiB HeapObjs=7775 Mallocs=38725615 NumGC=2208 | activePDF=2
2026/04/01 19:50:34.935554 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=15 file=Profile-Driven.pdf | Alloc=2.06MiB Sys=54.39MiB HeapInuse=3.43MiB HeapObjs=7922 Mallocs=38725863 NumGC=2208 | activePDF=2
2026/04/01 19:50:34.939254 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=2 plainLen=3192 | Alloc=2.98MiB HeapInuse=4.55MiB | activePDF=2
2026/04/01 19:50:34.945479 pdf_memhook.go:67: [pdf-mem] page file=DARWIN_ndss2023_s159_paper.pdf page=14 plainLen=5793 | Alloc=2.91MiB HeapInuse=3.98MiB | activePDF=2
2026/04/01 19:50:34.957563 pdf_memhook.go:67: [pdf-mem] page file=Robust Graph Convolutional Networks Against Adversarial Attacks.pdf page=4 plainLen=3861 | Alloc=2.85MiB HeapInuse=4.34MiB | activePDF=2
2026/04/01 19:50:34.968942 pdf_memhook.go:67: [pdf-mem] page file=Profile-Driven.pdf page=1 plainLen=4661 | Alloc=1.85MiB HeapInuse=3.19MiB | activePDF=2
2026/04/01 19:50:34.974255 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=3 plainLen=3894 | Alloc=2.63MiB HeapInuse=4.02MiB | activePDF=2
2026/04/01 19:50:34.979367 pdf_memhook.go:67: [pdf-mem] page file=DARWIN_ndss2023_s159_paper.pdf page=15 plainLen=7112 | Alloc=3.17MiB HeapInuse=4.16MiB | activePDF=2
2026/04/01 19:50:34.990739 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=printTemplate.pdf | Alloc=1.48MiB Sys=65.64MiB HeapInuse=2.62MiB HeapObjs=4169 Mallocs=12014740 NumGC=1509 | activePDF=0
2026/04/01 19:50:34.991267 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=printTemplate.pdf | Alloc=1.70MiB Sys=65.64MiB HeapInuse=2.83MiB HeapObjs=5001 Mallocs=12015773 NumGC=1509 | activePDF=0
2026/04/01 19:50:34.991267 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=printTemplate.pdf | Alloc=1.78MiB Sys=65.64MiB HeapInuse=2.88MiB HeapObjs=5846 Mallocs=12016794 NumGC=1509 | activePDF=1
2026/04/01 19:50:34.991775 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=printTemplate.pdf | Alloc=1.93MiB Sys=65.64MiB HeapInuse=3.01MiB HeapObjs=7702 Mallocs=12019066 NumGC=1509 | activePDF=1
2026/04/01 19:50:34.991775 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=6 file=printTemplate.pdf | Alloc=1.98MiB Sys=65.64MiB HeapInuse=3.04MiB HeapObjs=8329 Mallocs=12019880 NumGC=1509 | activePDF=1
2026/04/01 19:50:34.992282 pdf_memhook.go:67: [pdf-mem] page file=printTemplate.pdf page=1 plainLen=12 | Alloc=2.19MiB HeapInuse=3.23MiB | activePDF=1
2026/04/01 19:50:34.992795 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=WPS PDF介绍文档.pdf | Alloc=2.44MiB Sys=65.64MiB HeapInuse=3.48MiB HeapObjs=11835 Mallocs=12024448 NumGC=1509 | activePDF=1
2026/04/01 19:50:34.992795 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=WPS PDF介绍文档.pdf | Alloc=2.68MiB Sys=65.64MiB HeapInuse=3.71MiB HeapObjs=14211 Mallocs=12027705 NumGC=1509 | activePDF=1
2026/04/01 19:50:34.993311 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=WPS PDF介绍文档.pdf | Alloc=2.79MiB Sys=65.64MiB HeapInuse=3.77MiB HeapObjs=19325 Mallocs=12035269 NumGC=1509 | activePDF=2
2026/04/01 19:50:34.993311 pdf_memhook.go:67: [pdf-mem] page file=printTemplate.pdf page=2 plainLen=22 | Alloc=2.80MiB HeapInuse=3.77MiB | activePDF=2
2026/04/01 19:50:34.994432 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=WPS PDF介绍文档.pdf | Alloc=1.47MiB Sys=65.64MiB HeapInuse=2.98MiB HeapObjs=4074 Mallocs=12037612 NumGC=1510 | activePDF=2
2026/04/01 19:50:34.994940 pdf_memhook.go:67: [pdf-mem] page file=printTemplate.pdf page=3 plainLen=12 | Alloc=1.51MiB HeapInuse=3.01MiB | activePDF=2
2026/04/01 19:50:34.994940 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=1 file=WPS PDF介绍文档.pdf | Alloc=1.52MiB Sys=65.64MiB HeapInuse=3.02MiB HeapObjs=4842 Mallocs=12038672 NumGC=1510 | activePDF=2
2026/04/01 19:50:34.999091 pdf_memhook.go:67: [pdf-mem] page file=printTemplate.pdf page=4 plainLen=528 | Alloc=2.92MiB HeapInuse=4.58MiB | activePDF=2
2026/04/01 19:50:35.000195 pdf_memhook.go:67: [pdf-mem] page file=printTemplate.pdf page=5 plainLen=12 | Alloc=1.99MiB HeapInuse=3.69MiB | activePDF=2
2026/04/01 19:50:35.001663 pdf_memhook.go:67: [pdf-mem] page file=printTemplate.pdf page=6 plainLen=33 | Alloc=3.03MiB HeapInuse=4.62MiB | activePDF=2
2026/04/01 19:50:35.002173 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=printTemplate.pdf | Alloc=3.07MiB Sys=65.64MiB HeapInuse=4.63MiB HeapObjs=10990 Mallocs=12087449 NumGC=1513 | activePDF=1
2026/04/01 19:50:35.002707 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=4 plainLen=3349 | Alloc=2.97MiB HeapInuse=4.52MiB | activePDF=2
2026/04/01 19:50:35.005339 pdf_memhook.go:67: [pdf-mem] page file=WPS PDF介绍文档.pdf page=1 plainLen=504 | Alloc=2.59MiB HeapInuse=3.85MiB | activePDF=1
2026/04/01 19:50:35.005339 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=WPS PDF介绍文档.pdf | Alloc=2.61MiB Sys=65.64MiB HeapInuse=3.86MiB HeapObjs=15164 Mallocs=12113885 NumGC=1515 | activePDF=0
2026/04/01 19:50:35.009447 pdf_memhook.go:67: [pdf-mem] page file=DARWIN_ndss2023_s159_paper.pdf page=16 plainLen=5170 | Alloc=1.53MiB HeapInuse=2.92MiB | activePDF=2
2026/04/01 19:50:35.009962 pdf_memhook.go:67: [pdf-mem] page file=Profile-Driven.pdf page=2 plainLen=5639 | Alloc=1.77MiB HeapInuse=3.12MiB | activePDF=2
2026/04/01 19:50:35.013594 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=5 plainLen=3365 | Alloc=2.19MiB HeapInuse=3.63MiB | activePDF=2
2026/04/01 19:50:35.027156 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=6 plainLen=3881 | Alloc=2.91MiB HeapInuse=4.23MiB | activePDF=2
2026/04/01 19:50:35.043398 pdf_memhook.go:67: [pdf-mem] page file=Robust Graph Convolutional Networks Against Adversarial Attacks.pdf page=5 plainLen=4335 | Alloc=2.91MiB HeapInuse=4.18MiB | activePDF=2
2026/04/01 19:50:35.048392 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=7 plainLen=3355 | Alloc=2.42MiB HeapInuse=4.01MiB | activePDF=2
2026/04/01 19:50:35.055606 pdf_memhook.go:67: [pdf-mem] page file=DARWIN_ndss2023_s159_paper.pdf page=17 plainLen=3328 | Alloc=1.66MiB HeapInuse=2.93MiB | activePDF=2
2026/04/01 19:50:35.055606 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=DARWIN_ndss2023_s159_paper.pdf | Alloc=1.67MiB Sys=54.39MiB HeapInuse=2.95MiB HeapObjs=7401 Mallocs=39159952 NumGC=2228 | activePDF=2
2026/04/01 19:50:35.055606 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=afl_pp.pdf | Alloc=1.67MiB Sys=54.39MiB HeapInuse=2.95MiB HeapObjs=7410 Mallocs=39159964 NumGC=2228 | activePDF=2
2026/04/01 19:50:35.055606 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=HaipingHuang.pdf | Alloc=1.67MiB Sys=54.39MiB HeapInuse=2.95MiB HeapObjs=7437 Mallocs=39159995 NumGC=2228 | activePDF=2
2026/04/01 19:50:35.056119 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=HaipingHuang.pdf | Alloc=1.74MiB Sys=54.39MiB HeapInuse=2.99MiB HeapObjs=7831 Mallocs=39160617 NumGC=2228 | activePDF=2
2026/04/01 19:50:35.056119 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=afl_pp.pdf | Alloc=1.81MiB Sys=54.39MiB HeapInuse=3.11MiB HeapObjs=7933 Mallocs=39160755 NumGC=2228 | activePDF=2
2026/04/01 19:50:35.057150 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=12 file=afl_pp.pdf | Alloc=2.21MiB Sys=54.39MiB HeapInuse=3.44MiB HeapObjs=9687 Mallocs=39163740 NumGC=2228 | activePDF=2
2026/04/01 19:50:35.064459 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=8 plainLen=2602 | Alloc=1.76MiB HeapInuse=3.35MiB | activePDF=2
2026/04/01 19:50:35.073191 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=9 plainLen=1352 | Alloc=2.27MiB HeapInuse=3.72MiB | activePDF=2
2026/04/01 19:50:35.073191 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=1 plainLen=3827 | Alloc=2.24MiB HeapInuse=3.46MiB | activePDF=2
2026/04/01 19:50:35.074718 pdf_memhook.go:67: [pdf-mem] page file=Profile-Driven.pdf page=3 plainLen=5758 | Alloc=2.98MiB HeapInuse=4.18MiB | activePDF=2
2026/04/01 19:50:35.078406 pdf_memhook.go:67: [pdf-mem] page file=Robust Graph Convolutional Networks Against Adversarial Attacks.pdf page=6 plainLen=5206 | Alloc=1.86MiB HeapInuse=3.54MiB | activePDF=2
2026/04/01 19:50:35.085231 pdf_memhook.go:67: [pdf-mem] page file=Robust Graph Convolutional Networks Against Adversarial Attacks.pdf page=7 plainLen=1413 | Alloc=2.00MiB HeapInuse=3.51MiB | activePDF=2
2026/04/01 19:50:35.085748 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=10 plainLen=3511 | Alloc=2.19MiB HeapInuse=3.65MiB | activePDF=2
2026/04/01 19:50:35.089854 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=2 plainLen=3571 | Alloc=1.38MiB HeapInuse=2.77MiB | activePDF=2
2026/04/01 19:50:35.099184 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=11 plainLen=2643 | Alloc=2.72MiB HeapInuse=4.16MiB | activePDF=2
2026/04/01 19:50:35.105215 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=12 plainLen=1046 | Alloc=2.77MiB HeapInuse=4.07MiB | activePDF=2
2026/04/01 19:50:35.108359 pdf_memhook.go:67: [pdf-mem] page file=Robust Graph Convolutional Networks Against Adversarial Attacks.pdf page=8 plainLen=3099 | Alloc=1.61MiB HeapInuse=3.43MiB | activePDF=2
2026/04/01 19:50:35.109389 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=3 plainLen=4017 | Alloc=1.47MiB HeapInuse=2.74MiB | activePDF=2
2026/04/01 19:50:35.124018 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=13 plainLen=3302 | Alloc=2.84MiB HeapInuse=4.34MiB | activePDF=2
2026/04/01 19:50:35.127613 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=4 plainLen=4444 | Alloc=2.26MiB HeapInuse=3.40MiB | activePDF=2
2026/04/01 19:50:35.129688 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=14 plainLen=1035 | Alloc=1.55MiB HeapInuse=3.34MiB | activePDF=2
2026/04/01 19:50:35.130706 pdf_memhook.go:67: [pdf-mem] page file=Profile-Driven.pdf page=4 plainLen=5578 | Alloc=1.60MiB HeapInuse=2.89MiB | activePDF=2
2026/04/01 19:50:35.140043 pdf_memhook.go:67: [pdf-mem] page file=Robust Graph Convolutional Networks Against Adversarial Attacks.pdf page=9 plainLen=6815 | Alloc=3.03MiB HeapInuse=4.55MiB | activePDF=2
2026/04/01 19:50:35.140576 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=Robust Graph Convolutional Networks Against Adversarial Attacks.pdf | Alloc=2.32MiB Sys=29.64MiB HeapInuse=4.01MiB HeapObjs=15539 Mallocs=61974299 NumGC=2762 | activePDF=1
2026/04/01 19:50:35.142624 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=5 plainLen=4375 | Alloc=1.64MiB HeapInuse=2.94MiB | activePDF=2
2026/04/01 19:50:35.152370 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=15 plainLen=2167 | Alloc=2.76MiB HeapInuse=4.04MiB | activePDF=1
2026/04/01 19:50:35.160819 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=6 plainLen=3608 | Alloc=1.23MiB HeapInuse=2.75MiB | activePDF=2
2026/04/01 19:50:35.161846 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=16 plainLen=3255 | Alloc=2.75MiB HeapInuse=3.91MiB | activePDF=1
2026/04/01 19:50:35.165435 pdf_memhook.go:67: [pdf-mem] page file=Profile-Driven.pdf page=5 plainLen=5490 | Alloc=1.20MiB HeapInuse=2.61MiB | activePDF=2
2026/04/01 19:50:35.167988 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=17 plainLen=439 | Alloc=1.45MiB HeapInuse=3.21MiB | activePDF=1
2026/04/01 19:50:35.177296 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=7 plainLen=4314 | Alloc=2.32MiB HeapInuse=3.48MiB | activePDF=2
2026/04/01 19:50:35.188686 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=18 plainLen=1945 | Alloc=1.81MiB HeapInuse=3.36MiB | activePDF=1
2026/04/01 19:50:35.197426 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=8 plainLen=4403 | Alloc=1.19MiB HeapInuse=2.70MiB | activePDF=2
2026/04/01 19:50:35.199485 pdf_memhook.go:67: [pdf-mem] page file=dba_distributed_backdoor_attacks_against_federated_learning.pdf page=19 plainLen=715 | Alloc=2.57MiB HeapInuse=3.98MiB | activePDF=1
2026/04/01 19:50:35.199996 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=dba_distributed_backdoor_attacks_against_federated_learning.pdf | Alloc=2.62MiB Sys=29.64MiB HeapInuse=4.01MiB HeapObjs=26554 Mallocs=62830853 NumGC=2785 | activePDF=0
2026/04/01 19:50:35.203938 pdf_memhook.go:67: [pdf-mem] page file=Profile-Driven.pdf page=6 plainLen=5732 | Alloc=2.18MiB HeapInuse=3.47MiB | activePDF=2
2026/04/01 19:50:35.207141 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=9 plainLen=998 | Alloc=1.18MiB HeapInuse=2.43MiB | activePDF=2
2026/04/01 19:50:35.218621 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=面向强化学习的可解释性研究综述_曹宏业.pdf | Alloc=2.44MiB Sys=29.64MiB HeapInuse=3.70MiB HeapObjs=33122 Mallocs=63092923 NumGC=2791 | activePDF=0
2026/04/01 19:50:35.219132 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=面向强化学习的可解释性研究综述_曹宏业.pdf | Alloc=2.58MiB Sys=29.64MiB HeapInuse=3.81MiB HeapObjs=35883 Mallocs=63096032 NumGC=2791 | activePDF=0
2026/04/01 19:50:35.219132 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=面向强化学习的可解释性研究综述_曹宏业.pdf | Alloc=2.60MiB Sys=29.64MiB HeapInuse=3.83MiB HeapObjs=36232 Mallocs=63096419 NumGC=2791 | activePDF=1
2026/04/01 19:50:35.220155 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=研究生成绩单统计.pdf | Alloc=3.00MiB Sys=29.64MiB HeapInuse=4.20MiB HeapObjs=44567 Mallocs=63105649 NumGC=2791 | activePDF=0
2026/04/01 19:50:35.220667 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=研究生成绩单统计.pdf | Alloc=1.53MiB Sys=29.64MiB HeapInuse=2.99MiB HeapObjs=7890 Mallocs=63107907 NumGC=2792 | activePDF=0
2026/04/01 19:50:35.220667 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=研究生成绩单统计.pdf | Alloc=1.23MiB Sys=29.64MiB HeapInuse=2.84MiB HeapObjs=5597 Mallocs=63108391 NumGC=2792 | activePDF=1
2026/04/01 19:50:35.221686 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=研究生成绩单统计.pdf | Alloc=1.86MiB Sys=29.64MiB HeapInuse=3.14MiB HeapObjs=19619 Mallocs=63124442 NumGC=2792 | activePDF=1
2026/04/01 19:50:35.222200 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=2 file=研究生成绩单统计.pdf | Alloc=2.21MiB Sys=29.64MiB HeapInuse=3.39MiB HeapObjs=26491 Mallocs=63132239 NumGC=2792 | activePDF=1
2026/04/01 19:50:35.225780 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=10 plainLen=3678 | Alloc=3.36MiB HeapInuse=4.40MiB | activePDF=2
2026/04/01 19:50:35.229896 pdf_memhook.go:67: [pdf-mem] page file=研究生成绩单统计.pdf page=1 plainLen=620 | Alloc=2.39MiB HeapInuse=3.62MiB | activePDF=1
2026/04/01 19:50:35.229896 pdf_memhook.go:67: [pdf-mem] page file=研究生成绩单统计.pdf page=2 plainLen=0 | Alloc=2.52MiB HeapInuse=3.73MiB | activePDF=1
2026/04/01 19:50:35.230408 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=研究生成绩单统计.pdf | Alloc=2.52MiB Sys=29.64MiB HeapInuse=3.73MiB HeapObjs=22446 Mallocs=63284770 NumGC=2797 | activePDF=0
2026/04/01 19:50:35.230408 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=研究生成绩单统计.pdf | Alloc=2.53MiB Sys=29.64MiB HeapInuse=3.73MiB HeapObjs=22584 Mallocs=63284942 NumGC=2797 | activePDF=0
2026/04/01 19:50:35.230408 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=研究生成绩单统计.pdf | Alloc=2.72MiB Sys=29.64MiB HeapInuse=3.85MiB HeapObjs=26686 Mallocs=63289655 NumGC=2797 | activePDF=0
2026/04/01 19:50:35.230408 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=研究生成绩单统计.pdf | Alloc=2.75MiB Sys=29.64MiB HeapInuse=3.87MiB HeapObjs=27345 Mallocs=63290453 NumGC=2797 | activePDF=1
2026/04/01 19:50:35.231476 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=研究生成绩单统计.pdf | Alloc=1.83MiB Sys=29.64MiB HeapInuse=3.19MiB HeapObjs=8598 Mallocs=63297700 NumGC=2798 | activePDF=1
2026/04/01 19:50:35.232064 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=2 file=研究生成绩单统计.pdf | Alloc=1.26MiB Sys=29.64MiB HeapInuse=2.77MiB HeapObjs=7960 Mallocs=63299447 NumGC=2798 | activePDF=1
2026/04/01 19:50:35.233139 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=Intriguing_Properties_of_Adversarial_ML_Attacks_in_the_Problem_Space.pdf | Alloc=2.58MiB Sys=29.64MiB HeapInuse=3.66MiB HeapObjs=27554 Mallocs=63324314 NumGC=2798 | activePDF=1
2026/04/01 19:50:35.233652 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=Intriguing_Properties_of_Adversarial_ML_Attacks_in_the_Problem_Space.pdf | Alloc=2.87MiB Sys=29.64MiB HeapInuse=4.02MiB HeapObjs=31094 Mallocs=63328622 NumGC=2798 | activePDF=1
2026/04/01 19:50:35.233652 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=Intriguing_Properties_of_Adversarial_ML_Attacks_in_the_Problem_Space.pdf | Alloc=2.82MiB Sys=29.64MiB HeapInuse=4.07MiB HeapObjs=28685 Mallocs=63329662 NumGC=2799 | activePDF=2
2026/04/01 19:50:35.234221 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=Intriguing_Properties_of_Adversarial_ML_Attacks_in_the_Problem_Space.pdf | Alloc=1.85MiB Sys=29.64MiB HeapInuse=3.23MiB HeapObjs=13926 Mallocs=63342146 NumGC=2799 | activePDF=2
2026/04/01 19:50:35.234221 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=18 file=Intriguing_Properties_of_Adversarial_ML_Attacks_in_the_Problem_Space.pdf | Alloc=1.95MiB Sys=29.64MiB HeapInuse=3.28MiB HeapObjs=15401 Mallocs=63344025 NumGC=2799 | activePDF=2
2026/04/01 19:50:35.236778 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=11 plainLen=3810 | Alloc=2.19MiB HeapInuse=3.30MiB | activePDF=2
2026/04/01 19:50:35.238849 pdf_memhook.go:67: [pdf-mem] page file=Profile-Driven.pdf page=7 plainLen=5795 | Alloc=3.49MiB HeapInuse=4.56MiB | activePDF=2
2026/04/01 19:50:35.240890 pdf_memhook.go:67: [pdf-mem] page file=研究生成绩单统计.pdf page=1 plainLen=620 | Alloc=3.27MiB HeapInuse=4.94MiB | activePDF=2
2026/04/01 19:50:35.240890 pdf_memhook.go:67: [pdf-mem] page file=研究生成绩单统计.pdf page=2 plainLen=0 | Alloc=3.39MiB HeapInuse=4.95MiB | activePDF=2
2026/04/01 19:50:35.240890 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_exit file=研究生成绩单统计.pdf | Alloc=3.44MiB Sys=29.64MiB HeapInuse=4.97MiB HeapObjs=12398 Mallocs=63447935 NumGC=2804 | activePDF=1
2026/04/01 19:50:35.240890 pdf_memhook.go:48: [pdf-mem] phase=pdf:IFilter:try_snippets file=3473039.pdf | Alloc=3.46MiB Sys=29.64MiB HeapInuse=4.97MiB HeapObjs=12737 Mallocs=63448311 NumGC=2804 | activePDF=1
2026/04/01 19:50:35.241463 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_begin file=3473039.pdf | Alloc=4.46MiB Sys=29.64MiB HeapInuse=5.97MiB HeapObjs=14608 Mallocs=63450382 NumGC=2804 | activePDF=1
2026/04/01 19:50:35.241977 pdf_memhook.go:48: [pdf-mem] phase=pdf:slot:acquired file=3473039.pdf | Alloc=4.47MiB Sys=29.64MiB HeapInuse=5.97MiB HeapObjs=14891 Mallocs=63450692 NumGC=2804 | activePDF=2
2026/04/01 19:50:35.242999 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:NewReader_ok file=3473039.pdf | Alloc=4.10MiB Sys=29.64MiB HeapInuse=5.59MiB HeapObjs=10075 Mallocs=63457643 NumGC=2805 | activePDF=2
2026/04/01 19:50:35.243530 pdf_memhook.go:48: [pdf-mem] phase=pdf:purego:snippets_pages=31 file=3473039.pdf | Alloc=6.04MiB Sys=29.64MiB HeapInuse=7.34MiB HeapObjs=18811 Mallocs=63467484 NumGC=2805 | activePDF=2
2026/04/01 19:50:35.247238 pdf_memhook.go:67: [pdf-mem] page file=afl_pp.pdf page=12 plainLen=3819 | Alloc=2.89MiB HeapInuse=3.99MiB | activePDF=2
